question_id,temporal_distance,recency_score,subject_fact_count,overlap_count,subject_fact_density,domain,task_family,as_of_day,subject
q1878,8,0.13559322033898302,17,39,0.425,medium,PastQueryTrap,52,mdl_11
q1878,2,0.03389830508474578,7,9,0.7,slow,CurrentQuery,58,hw8
q1879,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,docs_15
q1879,30,0.5084745762711864,41,79,0.5125,fast,PastQueryTrap,30,incident_24
q1879,49,0.8305084745762712,48,69,0.6857142857142857,fast,DecayTrap,11,sts_19
q1879,55,0.9322033898305084,46,19,2.3,fast,OverlapQuery,5,sts10
q188,29,0.4915254237288136,22,79,0.275,medium,AsOfQA,31,api_11
q188,1,0.016949152542372836,23,49,0.46,medium,CurrentQuery,59,api_0
q188,52,0.8813559322033898,7,29,0.23333333333333334,slow,DecayTrap,8,hw_3
q188,40,0.6779661016949152,6,9,0.6,slow,OverlapQuery,20,hw4
q1880,60,1.0,15,59,0.25,slow,CausalQuery,0,hardware_4
q1880,60,1.0,16,39,0.4,slow,ChangeDetection,0,spec_6
q1880,44,0.7457627118644068,49,69,0.7,fast,DecayTrap,16,inc_4
q1880,1,0.016949152542372836,11,9,1.1,slow,CurrentQuery,59,hw6
q1881,60,1.0,31,69,0.44285714285714284,fast,CausalQuery,0,docs_14
q1881,8,0.13559322033898302,19,49,0.38,medium,PastQueryTrap,52,pricing_3
q1881,46,0.7796610169491526,48,69,0.6857142857142857,fast,PastQueryTrap,14,sts_18
q1881,1,0.016949152542372836,9,9,0.9,slow,CurrentQuery,59,hw7
q1882,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1882,60,1.0,38,79,0.475,fast,ChangeDetection,0,incident_11
q1882,57,0.9661016949152542,19,39,0.475,medium,OverlapTrap,3,api_1
q1882,7,0.11864406779661019,43,19,2.15,fast,PastQueryTrap,53,sts14
q1883,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1883,14,0.23728813559322037,26,49,0.52,medium,PastQueryTrap,46,api_17
q1883,45,0.7627118644067796,39,69,0.5571428571428572,fast,DecayTrap,15,inc_5
q1883,0,0.0,50,19,2.5,fast,CurrentQuery,60,sts19
q1884,60,1.0,15,59,0.25,slow,CausalQuery,0,hardware_4
q1884,60,1.0,43,79,0.5375,fast,ChangeDetection,0,status_14
q1884,44,0.7457627118644068,7,29,0.23333333333333334,slow,DecayTrap,16,spec_3
q1884,30,0.5084745762711864,45,19,2.25,fast,OverlapQuery,30,sts13
q1885,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_23
q1885,0,0.0,14,39,0.35,slow,CurrentQuery,60,spec_9
q1885,1,0.016949152542372836,13,29,0.43333333333333335,slow,CurrentQuery,59,hw_13
q1885,29,0.4915254237288136,5,9,0.5,slow,PastQueryTrap,31,hw2
q1886,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,status_15
q1886,60,1.0,15,39,0.375,slow,ChangeDetection,0,hardware_14
q1886,49,0.8305084745762712,26,39,0.65,medium,DecayTrap,11,prc_1
q1886,41,0.6949152542372881,20,9,2.0,medium,PastQueryTrap,19,api7
q1887,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1887,39,0.6610169491525424,18,39,0.45,slow,PastQueryTrap,21,hardware_9
q1887,57,0.9661016949152542,12,39,0.3,medium,OverlapTrap,3,api_2
q1887,0,0.0,44,19,2.2,fast,CurrentQuery,60,sts1
q1888,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,docs_9
q1888,60,1.0,40,79,0.5,fast,ChangeDetection,0,docs_1
q1888,54,0.9152542372881356,48,69,0.6857142857142857,fast,DecayTrap,6,doc_4
q1888,45,0.7627118644067796,42,19,2.1,fast,OverlapQuery,15,sts3
q1889,60,1.0,34,69,0.4857142857142857,fast,CausalQuery,0,status_16
q1889,55,0.9322033898305084,47,79,0.5875,fast,PastQueryTrap,5,status_11
q1889,0,0.0,11,29,0.36666666666666664,slow,PastQueryTrap,60,spec_7
q1889,12,0.2033898305084746,46,19,2.3,fast,OverlapQuery,48,sts0
q189,30,0.5084745762711864,23,79,0.2875,medium,AsOfQA,30,model_18
q189,34,0.576271186440678,48,79,0.6,fast,PastQueryTrap,26,status_5
q189,50,0.847457627118644,12,29,0.4,slow,DecayTrap,10,hw_12
q189,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts18
q1890,60,1.0,23,79,0.2875,medium,CausalQuery,0,model_21
q1890,1,0.016949152542372836,22,49,0.44,medium,CurrentQuery,59,pricing_6
q1890,46,0.7796610169491526,41,69,0.5857142857142857,fast,DecayTrap,14,inc_23
q1890,3,0.05084745762711862,12,9,1.2,medium,PastQueryTrap,57,api5
q1891,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1891,26,0.44067796610169496,43,79,0.5375,fast,PastQueryTrap,34,incident_10
q1891,46,0.7796610169491526,11,29,0.36666666666666664,slow,DecayTrap,14,spec_12
q1891,0,0.0,22,9,2.2,medium,CurrentQuery,60,api2
q1892,60,1.0,30,69,0.42857142857142855,fast,CausalQuery,0,docs_3
q1892,9,0.15254237288135597,21,49,0.42,medium,PastQueryTrap,51,api_8
q1892,2,0.03389830508474578,14,39,0.35,medium,CurrentQuery,58,api_12
q1892,4,0.06779661016949157,44,19,2.2,fast,OverlapQuery,56,sts4
q1893,60,1.0,31,69,0.44285714285714284,fast,CausalQuery,0,docs_14
q1893,0,0.0,47,79,0.5875,fast,CurrentQuery,60,incident_26
q1893,52,0.8813559322033898,16,39,0.4,medium,OverlapTrap,8,mdl_4
q1893,19,0.3220338983050848,48,19,2.4,fast,OverlapQuery,41,sts9
q1894,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,status_22
q1894,30,0.5084745762711864,15,49,0.3,medium,PastQueryTrap,30,model_19
q1894,55,0.9322033898305084,51,69,0.7285714285714285,fast,OverlapTrap,5,doc_16
q1894,0,0.0,42,19,2.1,fast,CurrentQuery,60,sts3
q1895,60,1.0,12,59,0.2,slow,CausalQuery,0,spec_10
q1895,27,0.4576271186440678,44,79,0.55,fast,PastQueryTrap,33,incident_13
q1895,25,0.423728813559322,51,69,0.7285714285714285,fast,PastQueryTrap,35,sts_14
q1895,14,0.23728813559322037,5,9,0.5,slow,OverlapQuery,46,hw2
q1896,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,status_15
q1896,0,0.0,15,39,0.375,slow,CurrentQuery,60,hardware_0
q1896,41,0.6949152542372881,49,69,0.7,fast,PastQueryTrap,19,doc_18
q1896,16,0.27118644067796616,44,19,2.2,fast,OverlapQuery,44,sts4
q1897,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_16
q1897,9,0.15254237288135597,20,49,0.4,medium,PastQueryTrap,51,api_13
q1897,47,0.7966101694915254,13,39,0.325,medium,PastQueryTrap,13,api_6
q1897,31,0.5254237288135593,45,19,2.25,fast,PastQueryTrap,29,sts13
q1898,60,1.0,12,59,0.2,slow,CausalQuery,0,spec_10
q1898,23,0.38983050847457623,21,49,0.42,medium,PastQueryTrap,37,model_6
q1898,39,0.6610169491525424,47,69,0.6714285714285714,fast,PastQueryTrap,21,sts_2
q1898,39,0.6610169491525424,13,9,1.3,slow,OverlapQuery,21,hw1
q1899,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_23
q1899,3,0.05084745762711862,16,39,0.4,slow,CurrentQuery,57,spec_5
q1899,19,0.3220338983050848,17,39,0.425,medium,PastQueryTrap,41,prc_5
q1899,19,0.3220338983050848,6,9,0.6,slow,PastQueryTrap,41,hw4
q19,59,1.0,44,69,0.6285714285714286,fast,AsOfQA,1,incident_4
q19,39,0.6610169491525424,15,49,0.3,medium,PastQueryTrap,21,api_14
q19,52,0.8813559322033898,16,39,0.4,medium,OverlapTrap,8,mdl_4
q19,4,0.06779661016949157,12,9,1.2,medium,CurrentQuery,56,api5
q190,21,0.35593220338983056,28,79,0.35,medium,AsOfQA,39,api_1
q190,58,0.9830508474576272,48,79,0.6,fast,PastQueryTrap,2,status_21
q190,49,0.8305084745762712,48,69,0.6857142857142857,fast,DecayTrap,11,sts_18
q190,25,0.423728813559322,44,19,2.2,fast,OverlapQuery,35,sts4
q1900,60,1.0,15,59,0.25,slow,CausalQuery,0,hardware_4
q1900,16,0.27118644067796616,14,39,0.35,slow,PastQueryTrap,44,spec_9
q1900,51,0.864406779661017,11,29,0.36666666666666664,slow,DecayTrap,9,spec_10
q1900,4,0.06779661016949157,13,9,1.3,slow,CurrentQuery,56,hw1
q1901,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,docs_15
q1901,11,0.18644067796610164,43,79,0.5375,fast,PastQueryTrap,49,docs_8
q1901,51,0.864406779661017,8,29,0.26666666666666666,slow,OverlapTrap,9,spec_8
q1901,0,0.0,20,9,2.0,medium,CurrentQuery,60,api7
q1902,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,status_22
q1902,1,0.016949152542372836,41,79,0.5125,fast,CurrentQuery,59,incident_21
q1902,0,0.0,48,69,0.6857142857142857,fast,CurrentQuery,60,sts_22
q1902,7,0.11864406779661019,4,9,0.4,slow,OverlapQuery,53,hw9
q1903,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1903,3,0.05084745762711862,38,79,0.475,fast,PastQueryTrap,57,status_9
q1903,49,0.8305084745762712,20,39,0.5,medium,DecayTrap,11,mdl_1
q1903,56,0.9491525423728814,42,19,2.1,fast,OverlapQuery,4,sts3
q1904,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,docs_15
q1904,0,0.0,45,79,0.5625,fast,CurrentQuery,60,status_27
q1904,58,0.9830508474576272,43,69,0.6142857142857143,fast,OverlapTrap,2,sts_6
q1904,46,0.7796610169491526,5,9,0.5,slow,OverlapQuery,14,hw3
q1905,60,1.0,15,59,0.25,slow,CausalQuery,0,spec_5
q1905,0,0.0,28,49,0.56,medium,CurrentQuery,60,pricing_4
q1905,52,0.8813559322033898,16,39,0.4,medium,OverlapTrap,8,mdl_4
q1905,40,0.6779661016949152,11,9,1.1,slow,OverlapQuery,20,hw6
q1906,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,docs_9
q1906,10,0.1694915254237288,41,79,0.5125,fast,PastQueryTrap,50,incident_9
q1906,54,0.9152542372881356,50,69,0.7142857142857143,fast,OverlapTrap,6,inc_1
q1906,0,0.0,42,19,2.1,fast,CurrentQuery,60,sts11
q1907,60,1.0,19,79,0.2375,medium,CausalQuery,0,model_17
q1907,0,0.0,19,49,0.38,medium,CurrentQuery,60,api_9
q1907,48,0.8135593220338984,49,69,0.7,fast,DecayTrap,12,doc_18
q1907,53,0.8983050847457628,4,9,0.4,slow,PastQueryTrap,7,hw9
q1908,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_16
q1908,1,0.016949152542372836,14,39,0.35,slow,CurrentQuery,59,hardware_17
q1908,1,0.016949152542372836,45,69,0.6428571428571429,fast,CurrentQuery,59,doc_12
q1908,44,0.7457627118644068,51,19,2.55,fast,OverlapQuery,16,sts15
q1909,60,1.0,15,59,0.25,slow,CausalQuery,0,hardware_4
q1909,0,0.0,24,49,0.48,medium,CurrentQuery,60,model_12
q1909,55,0.9322033898305084,14,39,0.35,medium,OverlapTrap,5,api_12
q1909,34,0.576271186440678,43,19,2.15,fast,OverlapQuery,26,sts17
q191,14,0.23728813559322037,24,79,0.3,medium,AsOfQA,46,pricing_11
q191,30,0.5084745762711864,48,79,0.6,fast,PastQueryTrap,30,status_25
q191,40,0.6779661016949152,50,69,0.7142857142857143,fast,PastQueryTrap,20,doc_3
q191,0,0.0,51,19,2.55,fast,CurrentQuery,60,sts15
q1910,60,1.0,40,69,0.5714285714285714,fast,CausalQuery,0,docs_7
q1910,60,1.0,44,79,0.55,fast,ChangeDetection,0,docs_13
q1910,50,0.847457627118644,11,29,0.36666666666666664,slow,DecayTrap,10,spec_12
q1910,50,0.847457627118644,42,19,2.1,fast,OverlapQuery,10,sts12
q1911,60,1.0,30,69,0.42857142857142855,fast,CausalQuery,0,docs_3
q1911,11,0.18644067796610164,43,79,0.5375,fast,PastQueryTrap,49,status_14
q1911,57,0.9661016949152542,47,69,0.6714285714285714,fast,OverlapTrap,3,sts_0
q1911,0,0.0,43,19,2.15,fast,CurrentQuery,60,sts14
q1912,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,docs_9
q1912,50,0.847457627118644,38,79,0.475,fast,PastQueryTrap,10,incident_11
q1912,50,0.847457627118644,10,29,0.3333333333333333,slow,DecayTrap,10,hw_10
q1912,29,0.4915254237288136,42,19,2.1,fast,OverlapQuery,31,sts11
q1913,60,1.0,42,69,0.6,fast,CausalQuery,0,docs_13
q1913,18,0.30508474576271183,21,49,0.42,medium,PastQueryTrap,42,pricing_0
q1913,20,0.3389830508474576,45,69,0.6428571428571429,fast,PastQueryTrap,40,doc_19
q1913,52,0.8813559322033898,14,9,1.4,medium,OverlapQuery,8,api9
q1914,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_23
q1914,44,0.7457627118644068,23,49,0.46,medium,PastQueryTrap,16,api_7
q1914,0,0.0,50,69,0.7142857142857143,fast,CurrentQuery,60,sts_15
q1914,9,0.15254237288135597,20,9,2.0,medium,OverlapQuery,51,api4
q1915,60,1.0,15,59,0.25,slow,CausalQuery,0,hardware_4
q1915,33,0.5593220338983051,39,79,0.4875,fast,PastQueryTrap,27,status_29
q1915,56,0.9491525423728814,22,39,0.55,medium,OverlapTrap,4,prc_0
q1915,30,0.5084745762711864,42,19,2.1,fast,OverlapQuery,30,sts3
q1916,60,1.0,31,69,0.44285714285714284,fast,CausalQuery,0,docs_14
q1916,0,0.0,44,79,0.55,fast,CurrentQuery,60,incident_19
q1916,48,0.8135593220338984,7,29,0.23333333333333334,slow,DecayTrap,12,spec_14
q1916,48,0.8135593220338984,46,19,2.3,fast,OverlapQuery,12,sts0
q1917,60,1.0,31,69,0.44285714285714284,fast,CausalQuery,0,docs_14
q1917,60,1.0,23,49,0.46,medium,ChangeDetection,0,model_1
q1917,5,0.0847457627118644,5,29,0.16666666666666666,slow,CurrentQuery,55,spec_4
q1917,39,0.6610169491525424,44,19,2.2,fast,PastQueryTrap,21,sts4
q1918,60,1.0,30,69,0.42857142857142855,fast,CausalQuery,0,docs_3
q1918,0,0.0,41,79,0.5125,fast,CurrentQuery,60,incident_25
q1918,48,0.8135593220338984,50,69,0.7142857142857143,fast,DecayTrap,12,doc_3
q1918,0,0.0,14,9,1.4,medium,CurrentQuery,60,api9
q1919,60,1.0,37,69,0.5285714285714286,fast,CausalQuery,0,incident_13
q1919,23,0.38983050847457623,49,79,0.6125,fast,PastQueryTrap,37,docs_10
q1919,1,0.016949152542372836,43,69,0.6142857142857143,fast,CurrentQuery,59,sts_6
q1919,0,0.0,46,19,2.3,fast,CurrentQuery,60,sts10
q192,41,0.6949152542372881,44,69,0.6285714285714286,fast,AsOfQA,19,incident_24
q192,60,1.0,17,39,0.425,slow,ChangeDetection,0,hardware_11
q192,57,0.9661016949152542,20,39,0.5,medium,OverlapTrap,3,mdl_10
q192,43,0.728813559322034,14,9,1.4,medium,OverlapQuery,17,api9
q1920,60,1.0,37,69,0.5285714285714286,fast,CausalQuery,0,incident_13
q1920,60,1.0,48,79,0.6,fast,ChangeDetection,0,incident_1
q1920,0,0.0,25,39,0.625,medium,CurrentQuery,60,api_7
q1920,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts18
q1921,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1921,17,0.288135593220339,21,49,0.42,medium,PastQueryTrap,43,api_4
q1921,56,0.9491525423728814,39,69,0.5571428571428572,fast,PastQueryTrap,4,inc_5
q1921,0,0.0,43,19,2.15,fast,CurrentQuery,60,sts2
q1922,60,1.0,23,79,0.2875,medium,CausalQuery,0,model_21
q1922,0,0.0,7,39,0.175,slow,CurrentQuery,60,spec_12
q1922,55,0.9322033898305084,43,69,0.6142857142857143,fast,OverlapTrap,5,doc_17
q1922,7,0.11864406779661019,10,9,1.0,medium,CurrentQuery,53,api8
q1923,60,1.0,30,69,0.42857142857142855,fast,CausalQuery,0,docs_3
q1923,15,0.2542372881355932,37,79,0.4625,fast,PastQueryTrap,45,docs_12
q1923,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts18
q1924,60,1.0,23,79,0.2875,medium,CausalQuery,0,model_21
q1924,60,1.0,30,49,0.6,medium,ChangeDetection,0,model_10
q1924,57,0.9661016949152542,47,69,0.6714285714285714,fast,OverlapTrap,3,inc_13
q1924,8,0.13559322033898302,20,9,2.0,medium,PastQueryTrap,52,api4
q1925,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,docs_9
q1925,0,0.0,34,79,0.425,fast,CurrentQuery,60,incident_22
q1925,18,0.30508474576271183,10,39,0.25,medium,PastQueryTrap,42,mdl_2
q1925,0,0.0,47,19,2.35,fast,CurrentQuery,60,sts18
q1926,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_16
q1926,0,0.0,19,49,0.38,medium,CurrentQuery,60,pricing_3
q1926,58,0.9830508474576272,24,39,0.6,medium,OverlapTrap,2,mdl_5
q1926,21,0.35593220338983056,44,19,2.2,fast,OverlapQuery,39,sts4
q1927,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,docs_15
q1927,16,0.27118644067796616,20,39,0.5,slow,PastQueryTrap,44,spec_7
q1927,0,0.0,46,69,0.6571428571428571,fast,CurrentQuery,60,inc_3
q1927,2,0.03389830508474578,13,9,1.3,slow,CurrentQuery,58,hw1
q1928,60,1.0,27,79,0.3375,medium,CausalQuery,0,model_12
q1928,60,1.0,42,79,0.525,fast,ChangeDetection,0,incident_18
q1928,0,0.0,20,39,0.5,medium,CurrentQuery,60,mdl_12
q1928,3,0.05084745762711862,12,9,1.2,medium,CurrentQuery,57,api5
q1929,60,1.0,34,69,0.4857142857142857,fast,CausalQuery,0,status_16
q1929,0,0.0,20,49,0.4,medium,CurrentQuery,60,api_13
q1929,57,0.9661016949152542,49,69,0.7,fast,OverlapTrap,3,doc_2
q1929,4,0.06779661016949157,10,9,1.0,medium,CurrentQuery,56,api8
q193,19,0.3220338983050848,22,79,0.275,medium,AsOfQA,41,api_17
q193,28,0.47457627118644063,43,79,0.5375,fast,PastQueryTrap,32,docs_8
q193,49,0.8305084745762712,10,39,0.25,medium,OverlapTrap,11,mdl_2
q193,25,0.423728813559322,43,19,2.15,fast,OverlapQuery,35,sts14
q1930,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,docs_9
q1930,55,0.9322033898305084,48,79,0.6,fast,PastQueryTrap,5,status_22
q1930,41,0.6949152542372881,16,39,0.4,medium,PastQueryTrap,19,prc_2
q1930,0,0.0,45,19,2.25,fast,CurrentQuery,60,sts13
q1931,60,1.0,35,69,0.5,fast,CausalQuery,0,incident_16
q1931,60,1.0,45,79,0.5625,fast,ChangeDetection,0,docs_2
q1931,52,0.8813559322033898,7,29,0.23333333333333334,slow,DecayTrap,8,spec_14
q1931,0,0.0,5,9,0.5,slow,CurrentQuery,60,hw2
q1932,60,1.0,42,69,0.6,fast,CausalQuery,0,docs_13
q1932,49,0.8305084745762712,26,49,0.52,medium,PastQueryTrap,11,api_17
q1932,0,0.0,50,69,0.7142857142857143,fast,CurrentQuery,60,doc_13
q1932,1,0.016949152542372836,8,9,0.8,medium,CurrentQuery,59,api6
q1933,60,1.0,15,59,0.25,slow,CausalQuery,0,spec_5
q1933,55,0.9322033898305084,48,79,0.6,fast,PastQueryTrap,5,status_22
q1933,57,0.9661016949152542,20,39,0.5,medium,OverlapTrap,3,mdl_0
q1933,0,0.0,42,19,2.1,fast,CurrentQuery,60,sts12
q1934,60,1.0,37,69,0.5285714285714286,fast,CausalQuery,0,incident_13
q1934,12,0.2033898305084746,39,79,0.4875,fast,PastQueryTrap,48,incident_20
q1934,55,0.9322033898305084,20,39,0.5,medium,OverlapTrap,5,mdl_7
q1934,0,0.0,43,19,2.15,fast,CurrentQuery,60,sts2
q1935,60,1.0,34,69,0.4857142857142857,fast,CausalQuery,0,status_16
q1935,0,0.0,47,79,0.5875,fast,CurrentQuery,60,status_28
q1935,30,0.5084745762711864,51,69,0.7285714285714285,fast,PastQueryTrap,30,sts_7
q1935,1,0.016949152542372836,8,9,0.8,medium,CurrentQuery,59,api6
q1936,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,status_22
q1936,33,0.5593220338983051,22,49,0.44,medium,PastQueryTrap,27,model_9
q1936,46,0.7796610169491526,48,69,0.6857142857142857,fast,DecayTrap,14,sts_18
q1936,0,0.0,43,19,2.15,fast,CurrentQuery,60,sts14
q1937,60,1.0,36,69,0.5142857142857142,fast,CausalQuery,0,status_15
q1937,47,0.7966101694915254,13,39,0.325,slow,PastQueryTrap,13,spec_13
q1937,44,0.7457627118644068,12,29,0.4,slow,DecayTrap,16,spec_0
q1937,43,0.728813559322034,47,19,2.35,fast,OverlapQuery,17,sts16
q1938,60,1.0,23,79,0.2875,medium,CausalQuery,0,model_21
q1938,60,1.0,17,49,0.34,medium,ChangeDetection,0,api_6
q1938,54,0.9152542372881356,23,39,0.575,medium,DecayTrap,6,api_10
q1938,5,0.0847457627118644,14,9,1.4,medium,OverlapQuery,55,api9
q1939,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1939,2,0.03389830508474578,12,39,0.3,slow,CurrentQuery,58,spec_18
q1939,47,0.7966101694915254,9,29,0.3,slow,OverlapTrap,13,hw_7
q1939,13,0.22033898305084743,4,9,0.4,slow,OverlapQuery,47,hw9
q194,31,0.5254237288135593,29,79,0.3625,medium,AsOfQA,29,model_9
q194,47,0.7966101694915254,40,79,0.5,fast,PastQueryTrap,13,incident_16
q194,56,0.9491525423728814,50,69,0.7142857142857143,fast,OverlapTrap,4,doc_10
q194,40,0.6779661016949152,42,19,2.1,fast,PastQueryTrap,20,sts11
q1940,60,1.0,12,59,0.2,slow,CausalQuery,0,spec_10
q1940,23,0.38983050847457623,25,49,0.5,medium,PastQueryTrap,37,model_2
q1940,49,0.8305084745762712,48,69,0.6857142857142857,fast,DecayTrap,11,sts_22
q1940,42,0.711864406779661,5,9,0.5,slow,OverlapQuery,18,hw3
q1941,60,1.0,27,79,0.3375,medium,CausalQuery,0,model_12
q1941,0,0.0,20,49,0.4,medium,CurrentQuery,60,model_7
q1941,51,0.864406779661017,19,39,0.475,medium,DecayTrap,9,api_8
q1941,0,0.0,44,19,2.2,fast,CurrentQuery,60,sts4
q1942,60,1.0,26,79,0.325,medium,CausalQuery,0,api_14
q1942,0,0.0,36,79,0.45,fast,CurrentQuery,60,docs_11
q1942,0,0.0,44,69,0.6285714285714286,fast,CurrentQuery,60,doc_6
q1942,55,0.9322033898305084,44,19,2.2,fast,OverlapQuery,5,sts7
q1943,60,1.0,15,59,0.25,slow,CausalQuery,0,spec_5
q1943,60,1.0,11,39,0.275,slow,ChangeDetection,0,hardware_6
q1943,0,0.0,49,69,0.7,fast,CurrentQuery,60,doc_15
q1943,4,0.06779661016949157,9,9,0.9,slow,CurrentQuery,56,hw7
q1944,60,1.0,27,79,0.3375,medium,CausalQuery,0,model_12
q1944,1,0.016949152542372836,10,39,0.25,slow,CurrentQuery,59,spec_8
q1944,51,0.864406779661017,9,29,0.3,slow,DecayTrap,9,hw_7
q1944,49,0.8305084745762712,46,19,2.3,fast,OverlapQuery,11,sts0
q1945,60,1.0,15,59,0.25,slow,CausalQuery,0,spec_5
q1945,27,0.4576271186440678,17,39,0.425,slow,PastQueryTrap,33,hardware_11
q1945,44,0.7457627118644068,20,39,0.5,medium,DecayTrap,16,mdl_3
q1945,0,0.0,14,9,1.4,medium,CurrentQuery,60,api9
q1946,60,1.0,37,69,0.5285714285714286,fast,CausalQuery,0,incident_13
q1946,34,0.576271186440678,47,79,0.5875,fast,PastQueryTrap,26,status_11
q1946,52,0.8813559322033898,50,69,0.7142857142857143,fast,PastQueryTrap,8,doc_13
q1946,22,0.3728813559322034,45,19,2.25,fast,OverlapQuery,38,sts13
q1947,60,1.0,40,69,0.5714285714285714,fast,CausalQuery,0,docs_7
q1947,0,0.0,43,79,0.5375,fast,CurrentQuery,60,docs_19
q1947,47,0.7966101694915254,17,39,0.425,medium,DecayTrap,13,api_11
q1947,6,0.10169491525423724,8,9,0.8,medium,OverlapQuery,54,api6
q1948,60,1.0,34,69,0.4857142857142857,fast,CausalQuery,0,status_16
q1948,19,0.3220338983050848,20,49,0.4,medium,PastQueryTrap,41,model_16
q1948,51,0.864406779661017,15,29,0.5,slow,DecayTrap,9,hw_8
q1948,0,0.0,20,9,2.0,medium,CurrentQuery,60,api7
q1949,60,1.0,42,69,0.6,fast,CausalQuery,0,docs_13
q1949,56,0.9491525423728814,21,49,0.42,medium,PastQueryTrap,4,api_8
q1949,50,0.847457627118644,11,39,0.275,medium,DecayTrap,10,prc_7
q1949,0,0.0,14,9,1.4,medium,CurrentQuery,60,api9
q195,20,0.3389830508474576,27,79,0.3375,medium,AsOfQA,40,api_12
q195,5,0.0847457627118644,49,79,0.6125,fast,PastQueryTrap,55,incident_7
q195,47,0.7966101694915254,10,39,0.25,medium,DecayTrap,13,mdl_2
q195,3,0.05084745762711862,43,19,2.15,fast,PastQueryTrap,57,sts2
q1950,60,1.0,42,69,0.6,fast,CausalQuery,0,docs_13
q1950,60,1.0,47,79,0.5875,fast,ChangeDetection,0,status_0
q1950,0,0.0,13,29,0.43333333333333335,slow,CurrentQuery,60,hw_13
q1950,56,0.9491525423728814,15,9,1.5,medium,OverlapQuery,4,api1
q1951,60,1.0,23,79,0.2875,medium,CausalQuery,0,model_21
q1951,56,0.9491525423728814,43,79,0.5375,fast,PastQueryTrap,4,status_16
q1951,46,0.7796610169491526,5,29,0.16666666666666666,slow,DecayTrap,14,spec_11
q1951,3,0.05084745762711862,13,9,1.3,slow,CurrentQuery,57,hw1
q1952,60,1.0,38,69,0.5428571428571428,fast,CausalQuery,0,docs_15
q1952,2,0.03389830508474578,9,39,0.225,slow,CurrentQuery,58,spec_11
q1952,53,0.8983050847457628,50,69,0.7142857142857143,fast,DecayTrap,7,sts_11
q1952,0,0.0,20,9,2.0,medium,CurrentQuery,60,api7
q1953,60,1.0,12,59,0.2,slow,CausalQuery,0,spec_10
q1953,27,0.4576271186440678,16,39,0.4,slow,PastQueryTrap,33,spec_5
q1953,11,0.18644067796610164,47,69,0.6714285714285714,fast,PastQueryTrap,49,inc_13
q1953,0,0.0,47,19,2.35,fast,OverlapQuery,60,sts18
q1954,60,1.0,27,79,0.3375,medium,CausalQuery,0,model_12
q1954,27,0.4576271186440678,41,79,0.5125,fast,PastQueryTrap,33,incident_25
q1954,1,0.016949152542372836,4,9,0.4,slow,CurrentQuery,59,hw9
q1955,60,1.0,15,59,0.25,slow,CausalQuery,0,spec_5
q1955,57,0.9661016949152542,41,79,0.5125,fast,PastQueryTrap,3,incident_24
q1955,49,0.8305084745762712,21,39,0.525,medium,DecayTrap,11,mdl_14
q1955,34,0.576271186440678,5,9,0.5,slow,PastQueryTrap,26,hw2
